longitude,latitude,depth,vsv,vp
-96.0,35.75,100.0,4.63732,8.29608
-95.75,35.75,100.0,4.63889,8.29872
-95.5,35.75,100.0,4.65339,8.32525
-95.25,35.75,100.0,4.67764,8.36783
-95.0,35.75,100.0,4.68806,8.38461
-94.75,35.75,100.0,4.68548,8.38684
-94.5,35.75,100.0,4.66378,8.33944
-94.25,35.75,100.0,4.57278,8.17871
-94.0,35.75,100.0,4.54882,8.13674
-93.75,35.75,100.0,4.55111,8.1407
-93.5,35.75,100.0,4.55164,8.14113
-93.25,35.75,100.0,4.55832,8.15301
-93.0,35.75,100.0,4.59789,8.22596
-92.75,35.75,100.0,4.60403,8.23785
-92.5,35.75,100.0,4.61258,8.25447
-92.25,35.75,100.0,4.61561,8.26004
-92.0,35.75,100.0,4.60644,8.24281
-91.75,35.75,100.0,4.56949,8.17577
-91.5,35.75,100.0,4.54175,8.12495
-91.25,35.75,100.0,4.54201,8.12578
-91.0,35.75,100.0,4.54407,8.12897
-90.75,35.75,100.0,4.55849,8.15123
-90.5,35.75,100.0,4.5704,8.18166
-90.25,35.75,100.0,4.56518,8.17607
-90.0,35.75,100.0,4.56965,8.18884
-89.75,35.75,100.0,4.57332,8.16812
-89.5,35.75,100.0,4.58501,8.19552
-89.25,35.75,100.0,4.58686,8.20502
-89.0,35.75,100.0,4.60088,8.22945
-88.75,35.75,100.0,4.59951,8.22873
-88.5,35.75,100.0,4.60225,8.23674
-88.25,35.75,100.0,4.60535,8.24396
-88.0,35.75,100.0,4.62022,8.26032
-87.75,35.75,100.0,4.61794,8.25877
-87.5,35.75,100.0,4.62221,8.26771
-87.25,35.75,100.0,4.63635,8.2916
-87.0,35.75,100.0,4.65772,8.32564
-86.75,35.75,100.0,4.66173,8.3328
-86.5,35.75,100.0,4.66388,8.33915
-86.25,35.75,100.0,4.67013,8.35321
-86.0,35.75,100.0,4.68276,8.37721
-85.75,35.75,100.0,4.68487,8.38095
-85.5,35.75,100.0,4.68231,8.37626
-85.25,35.75,100.0,4.66757,8.35085
-85.0,35.75,100.0,4.65845,8.3343
-84.75,35.75,100.0,4.64447,8.30897
-84.5,35.75,100.0,4.64495,8.30934
-84.25,35.75,100.0,4.63003,8.28283
-84.0,35.75,100.0,4.63024,8.28316
-83.75,35.75,100.0,4.63021,8.28337
-83.5,35.75,100.0,4.62773,8.27946
-83.25,35.75,100.0,4.62471,8.27515
-83.0,35.75,100.0,4.61626,8.261
-82.75,35.75,100.0,4.60936,8.24859
-82.5,35.75,100.0,4.59365,8.21936
-82.25,35.75,100.0,4.57592,8.1865
-82.0,35.75,100.0,4.56199,8.16006
-81.75,35.75,100.0,4.55494,8.14763
-81.5,35.75,100.0,4.55376,8.14449
-81.25,35.75,100.0,4.54631,8.12963
-81.0,35.75,100.0,4.56973,8.16654
-80.75,35.75,100.0,4.59133,8.21923
-80.5,35.75,100.0,4.60585,8.24303
-80.25,35.75,100.0,4.62241,8.26545
-80.0,35.75,100.0,4.63544,8.29678
-79.75,35.75,100.0,4.63509,8.29491
-79.5,35.75,100.0,4.62474,8.27666
-79.25,35.75,100.0,4.60902,8.24865
-79.0,35.75,100.0,4.59907,8.22536
-78.75,35.75,100.0,4.59117,8.2155
-78.5,35.75,100.0,4.58288,8.19953
-78.25,35.75,100.0,4.57095,8.17749
-78.0,35.75,100.0,4.57539,8.18536
-77.75,35.75,100.0,4.59432,8.2146
-77.5,35.75,100.0,4.60008,8.23662
-77.25,35.75,100.0,4.61248,8.25956
-77.0,35.75,100.0,4.62564,8.28117
-76.75,35.75,100.0,4.66831,8.34973
-76.5,35.75,100.0,4.70467,8.41599
-76.25,35.75,100.0,4.66813,8.35058
-76.0,35.75,100.0,4.6087,8.2443
-75.75,35.75,100.0,4.58737,8.20584
-75.5,35.75,100.0,4.5733,8.18028
-122.0,36.0,100.0,4.25824,7.6157
-121.75,36.0,100.0,4.25344,7.6074
-121.5,36.0,100.0,4.24018,7.58452
-121.25,36.0,100.0,4.23011,7.5671
-121.0,36.0,100.0,4.23203,7.57137
-120.75,36.0,100.0,4.24979,7.6033
-120.5,36.0,100.0,4.27915,7.65569
-120.25,36.0,100.0,4.31358,7.7173
-120.0,36.0,100.0,4.37618,7.82929
-119.75,36.0,100.0,4.39267,7.85953
-119.5,36.0,100.0,4.36662,7.81585
-119.25,36.0,100.0,4.33987,7.76188
-119.0,36.0,100.0,4.30287,7.70299
-118.75,36.0,100.0,4.27349,7.64925
-118.5,36.0,100.0,4.22793,7.56521
-118.25,36.0,100.0,4.20637,7.52917
-118.0,36.0,100.0,4.20593,7.52507
-117.75,36.0,100.0,4.20689,7.52752
-117.5,36.0,100.0,4.21067,7.53473
-117.25,36.0,100.0,4.2141,7.54077
-117.0,36.0,100.0,4.22262,7.55605
-116.75,36.0,100.0,4.18297,7.48567
-116.5,36.0,100.0,4.16773,7.45878
-116.25,36.0,100.0,4.15166,7.43017
-116.0,36.0,100.0,4.16565,7.45329
-115.75,36.0,100.0,4.17246,7.46685
-115.5,36.0,100.0,4.18759,7.49238
-115.25,36.0,100.0,4.18562,7.49
-115.0,36.0,100.0,4.18739,7.49297
-114.75,36.0,100.0,4.18874,7.49524
-114.5,36.0,100.0,4.18004,7.47862
-114.25,36.0,100.0,4.17026,7.4587
-114.0,36.0,100.0,4.15874,7.43509
-113.75,36.0,100.0,4.14745,7.42272
-113.5,36.0,100.0,4.14506,7.41516
-113.25,36.0,100.0,4.14046,7.40477
-113.0,36.0,100.0,4.13708,7.39787
-112.75,36.0,100.0,4.17098,7.46135
-112.5,36.0,100.0,4.18805,7.49053
-112.25,36.0,100.0,4.19798,7.5112
-112.0,36.0,100.0,4.18913,7.49533
-111.75,36.0,100.0,4.2006,7.51466
-111.5,36.0,100.0,4.20282,7.51797
-111.25,36.0,100.0,4.23213,7.5718
-111.0,36.0,100.0,4.24888,7.60178
-110.75,36.0,100.0,4.26625,7.63222
-110.5,36.0,100.0,4.30795,7.70978
-110.25,36.0,100.0,4.30669,7.70293
-110.0,36.0,100.0,4.30072,7.69474
-109.75,36.0,100.0,4.31177,7.7133
-109.5,36.0,100.0,4.32094,7.72836
-109.25,36.0,100.0,4.32919,7.74313
-109.0,36.0,100.0,4.33246,7.74951
-108.75,36.0,100.0,4.3332,7.75124
-108.5,36.0,100.0,4.33134,7.74811
-108.25,36.0,100.0,4.29817,7.69023
-108.0,36.0,100.0,4.26344,7.62971
-107.75,36.0,100.0,4.2255,7.56369
-107.5,36.0,100.0,4.21311,7.54117
-107.25,36.0,100.0,4.20935,7.5314
-107.0,36.0,100.0,4.21293,7.53223
-106.75,36.0,100.0,4.19072,7.49155
-106.5,36.0,100.0,4.15658,7.4366
-106.25,36.0,100.0,4.13372,7.39881
-106.0,36.0,100.0,4.12742,7.39124
-105.75,36.0,100.0,4.14849,7.41411
-105.5,36.0,100.0,4.16921,7.4545
-105.25,36.0,100.0,4.1917,7.49472
-105.0,36.0,100.0,4.21835,7.54001
-104.75,36.0,100.0,4.23861,7.58781
-104.5,36.0,100.0,4.26393,7.63024
-104.25,36.0,100.0,4.283,7.66351
-104.0,36.0,100.0,4.30514,7.70197
-103.75,36.0,100.0,4.32951,7.74488
-103.5,36.0,100.0,4.36041,7.80191
-103.25,36.0,100.0,4.39189,7.85902
-103.0,36.0,100.0,4.43652,7.9364
-102.75,36.0,100.0,4.43907,7.93977
-102.5,36.0,100.0,4.43637,7.93508
-102.25,36.0,100.0,4.43579,7.93371
-102.0,36.0,100.0,4.44797,7.95356
-101.75,36.0,100.0,4.47985,8.01188
-101.5,36.0,100.0,4.50241,8.06104
-101.25,36.0,100.0,4.51994,8.0898
-101.0,36.0,100.0,4.53683,8.11816
-100.75,36.0,100.0,4.54319,8.12836
-100.5,36.0,100.0,4.5575,8.15368
-100.25,36.0,100.0,4.5724,8.17916
-100.0,36.0,100.0,4.58532,8.20434
-99.75,36.0,100.0,4.59694,8.22541
-99.5,36.0,100.0,4.61049,8.24498
-99.25,36.0,100.0,4.6208,8.26831
-99.0,36.0,100.0,4.63166,8.27765
-98.75,36.0,100.0,4.63486,8.28455
-98.5,36.0,100.0,4.64111,8.30767
-98.25,36.0,100.0,4.64458,8.31214
-98.0,36.0,100.0,4.65646,8.33056
-97.75,36.0,100.0,4.66413,8.34356
-97.5,36.0,100.0,4.66525,8.34557
-97.25,36.0,100.0,4.65678,8.3314
-97.0,36.0,100.0,4.64574,8.30978
-96.75,36.0,100.0,4.63703,8.30028
-96.5,36.0,100.0,4.63778,8.29536
-96.25,36.0,100.0,4.64309,8.3073
-96.0,36.0,100.0,4.6479,8.31636
-95.75,36.0,100.0,4.64586,8.31159
-95.5,36.0,100.0,4.6714,8.35751
-95.25,36.0,100.0,4.69044,8.3911
-95.0,36.0,100.0,4.69671,8.40138
-94.75,36.0,100.0,4.69008,8.389
-94.5,36.0,100.0,4.68312,8.37601
-94.25,36.0,100.0,4.66625,8.34544
-94.0,36.0,100.0,4.66938,8.35171
-93.75,36.0,100.0,4.66088,8.33706
-93.5,36.0,100.0,4.65718,8.3308
-93.25,36.0,100.0,4.65053,8.31841
-93.0,36.0,100.0,4.6445,8.30712
-92.75,36.0,100.0,4.63321,8.2855
-92.5,36.0,100.0,4.63293,8.28389
-92.25,36.0,100.0,4.62989,8.28653
-92.0,36.0,100.0,4.61341,8.2557
-91.75,36.0,100.0,4.59854,8.22839
-91.5,36.0,100.0,4.57856,8.19169
-91.25,36.0,100.0,4.573,8.18189
-91.0,36.0,100.0,4.57095,8.17855
-90.75,36.0,100.0,4.56629,8.16756
-90.5,36.0,100.0,4.55744,8.1609
-90.25,36.0,100.0,4.55333,8.13805
-90.0,36.0,100.0,4.55517,8.13834
-89.75,36.0,100.0,4.55527,8.14132
-89.5,36.0,100.0,4.55827,8.15451
-89.25,36.0,100.0,4.5563,8.15245
-89.0,36.0,100.0,4.57009,8.17865
-88.75,36.0,100.0,4.5702,8.18096
-88.5,36.0,100.0,4.57909,8.19808
-88.25,36.0,100.0,4.59196,8.2208
-88.0,36.0,100.0,4.6092,8.2512
-87.75,36.0,100.0,4.61288,8.24932
-87.5,36.0,100.0,4.62,8.26331
-87.25,36.0,100.0,4.63332,8.28668
-87.0,36.0,100.0,4.64505,8.30644
-86.75,36.0,100.0,4.6533,8.32035
-86.5,36.0,100.0,4.65686,8.32888
-86.25,36.0,100.0,4.66154,8.33827
-86.0,36.0,100.0,4.67195,8.3578
-85.75,36.0,100.0,4.67905,8.37036
-85.5,36.0,100.0,4.67322,8.36044
-85.25,36.0,100.0,4.6691,8.35321
-85.0,36.0,100.0,4.66151,8.33945
-84.75,36.0,100.0,4.65292,8.32408
-84.5,36.0,100.0,4.64685,8.31361
-84.25,36.0,100.0,4.63818,8.29871
-84.0,36.0,100.0,4.63092,8.28776
-83.75,36.0,100.0,4.63028,8.28477
-83.5,36.0,100.0,4.61722,8.26182
-83.25,36.0,100.0,4.61991,8.26566
-83.0,36.0,100.0,4.61385,8.25496
-82.75,36.0,100.0,4.60817,8.2446
-82.5,36.0,100.0,4.5964,8.22326
-82.25,36.0,100.0,4.58667,8.20577
-82.0,36.0,100.0,4.57374,8.18254
-81.75,36.0,100.0,4.55861,8.15624
-81.5,36.0,100.0,4.54809,8.13908
-81.25,36.0,100.0,4.53959,8.12383
-81.0,36.0,100.0,4.54467,8.13131
-80.75,36.0,100.0,4.55954,8.15548
-80.5,36.0,100.0,4.57051,8.17253
-80.25,36.0,100.0,4.59191,8.21449
-80.0,36.0,100.0,4.61437,8.26158
-79.75,36.0,100.0,4.63152,8.28884
-79.5,36.0,100.0,4.62725,8.28104
-79.25,36.0,100.0,4.61449,8.25854
-79.0,36.0,100.0,4.60461,8.24051
-78.75,36.0,100.0,4.60185,8.23503
-78.5,36.0,100.0,4.59636,8.22407
-78.25,36.0,100.0,4.58993,8.21172
-78.0,36.0,100.0,4.59072,8.21332
-77.75,36.0,100.0,4.60346,8.23178
-77.5,36.0,100.0,4.6018,8.22633
-77.25,36.0,100.0,4.60721,8.24971
-77.0,36.0,100.0,4.62058,8.26207
-76.75,36.0,100.0,4.66079,8.33672
-76.5,36.0,100.0,4.70811,8.42217
-76.25,36.0,100.0,4.68529,8.3809
-76.0,36.0,100.0,4.63882,8.29868
-75.75,36.0,100.0,4.60885,8.24431
-122.0,36.25,100.0,4.2616,7.62163
-121.75,36.25,100.0,4.26476,7.627
-121.5,36.25,100.0,4.26178,7.62219
-121.25,36.25,100.0,4.25144,7.60476
-121.0,36.25,100.0,4.25411,7.61126
-120.75,36.25,100.0,4.26352,7.6261
-120.5,36.25,100.0,4.28426,7.66308
-120.25,36.25,100.0,4.31115,7.71324
-120.0,36.25,100.0,4.34842,7.77976
-119.75,36.25,100.0,4.38521,7.84595
-119.5,36.25,100.0,4.3615,7.80086
-119.25,36.25,100.0,4.34257,7.76773
-119.0,36.25,100.0,4.32564,7.74119
-118.75,36.25,100.0,4.28589,7.67203
-118.5,36.25,100.0,4.25184,7.60579
-118.25,36.25,100.0,4.21519,7.544
-118.0,36.25,100.0,4.21216,7.53714
-117.75,36.25,100.0,4.21077,7.53424
-117.5,36.25,100.0,4.21132,7.53622
-117.25,36.25,100.0,4.2115,7.53832
-117.0,36.25,100.0,4.21169,7.53827
-116.75,36.25,100.0,4.18037,7.48118
-116.5,36.25,100.0,4.15661,7.4385
-116.25,36.25,100.0,4.14548,7.41861
-116.0,36.25,100.0,4.15733,7.43977
-115.75,36.25,100.0,4.17529,7.4717
-115.5,36.25,100.0,4.19805,7.51125
-115.25,36.25,100.0,4.1994,7.51383
-115.0,36.25,100.0,4.19634,7.50889
-114.75,36.25,100.0,4.20235,7.51942
-114.5,36.25,100.0,4.19514,7.50472
-114.25,36.25,100.0,4.18149,7.4778
-114.0,36.25,100.0,4.1678,7.46226
-113.75,36.25,100.0,4.15296,7.43159
-113.5,36.25,100.0,4.14466,7.41241
-113.25,36.25,100.0,4.13759,7.40591
-113.0,36.25,100.0,4.14484,7.41684
-112.75,36.25,100.0,4.17611,7.46989
-112.5,36.25,100.0,4.20731,7.52434
-112.25,36.25,100.0,4.22707,7.55973
-112.0,36.25,100.0,4.21798,7.54465
-111.75,36.25,100.0,4.24073,7.58541
-111.5,36.25,100.0,4.26063,7.62225
-111.25,36.25,100.0,4.25234,7.60837
-111.0,36.25,100.0,4.26324,7.62805
-110.75,36.25,100.0,4.28062,7.6581
-110.5,36.25,100.0,4.28561,7.66434
-110.25,36.25,100.0,4.29364,7.6822
-110.0,36.25,100.0,4.28804,7.67198
-109.75,36.25,100.0,4.30081,7.69498
-109.5,36.25,100.0,4.32965,7.74668
-109.25,36.25,100.0,4.34988,7.78351
-109.0,36.25,100.0,4.35765,7.79648
-108.75,36.25,100.0,4.35214,7.78573
-108.5,36.25,100.0,4.34169,7.76634
-108.25,36.25,100.0,4.30438,7.70005
-108.0,36.25,100.0,4.25654,7.61699
-107.75,36.25,100.0,4.21655,7.54747
-107.5,36.25,100.0,4.20026,7.51938
-107.25,36.25,100.0,4.19365,7.50773
-107.0,36.25,100.0,4.18086,7.48443
-106.75,36.25,100.0,4.16644,7.45717
-106.5,36.25,100.0,4.15012,7.42729
-106.25,36.25,100.0,4.1362,7.40175
-106.0,36.25,100.0,4.13116,7.39427
-105.75,36.25,100.0,4.14939,7.4333
-105.5,36.25,100.0,4.17071,7.45484
-105.25,36.25,100.0,4.18809,7.48806
-105.0,36.25,100.0,4.21728,7.53614
-104.75,36.25,100.0,4.24049,7.59191
-104.5,36.25,100.0,4.26039,7.62475
-104.25,36.25,100.0,4.27879,7.65673
-104.0,36.25,100.0,4.29533,7.6863
-103.75,36.25,100.0,4.31367,7.71937
-103.5,36.25,100.0,4.33894,7.76448
-103.25,36.25,100.0,4.37925,7.83593
-103.0,36.25,100.0,4.40949,7.8888
-102.75,36.25,100.0,4.42653,7.92039
-102.5,36.25,100.0,4.43908,7.94166
-102.25,36.25,100.0,4.45425,7.96773
-102.0,36.25,100.0,4.47359,8.00204
-101.75,36.25,100.0,4.49379,8.03633
-101.5,36.25,100.0,4.52275,8.09753
-101.25,36.25,100.0,4.5407,8.12912
-101.0,36.25,100.0,4.54807,8.14027
-100.75,36.25,100.0,4.55878,8.15732
-100.5,36.25,100.0,4.56658,8.17045
-100.25,36.25,100.0,4.57801,8.19017
-100.0,36.25,100.0,4.59407,8.2175
-99.75,36.25,100.0,4.60204,8.23082
-99.5,36.25,100.0,4.61228,8.25082
-99.25,36.25,100.0,4.62204,8.27406
-99.0,36.25,100.0,4.6268,8.27153
-98.75,36.25,100.0,4.63581,8.28575
-98.5,36.25,100.0,4.64263,8.30969
-98.25,36.25,100.0,4.64883,8.31756
-98.0,36.25,100.0,4.6567,8.33068
-97.75,36.25,100.0,4.66362,8.34331
-97.5,36.25,100.0,4.66745,8.35065
-97.25,36.25,100.0,4.65964,8.33641
-97.0,36.25,100.0,4.65261,8.32225
-96.75,36.25,100.0,4.64892,8.32055
-96.5,36.25,100.0,4.64816,8.31367
-96.25,36.25,100.0,4.64867,8.31683
-96.0,36.25,100.0,4.65343,8.326
-95.75,36.25,100.0,4.65378,8.32653
-95.5,36.25,100.0,4.67651,8.36684
-95.25,36.25,100.0,4.69328,8.39668
-95.0,36.25,100.0,4.69775,8.40451
-94.75,36.25,100.0,4.68841,8.38702
-94.5,36.25,100.0,4.67822,8.36766
-94.25,36.25,100.0,4.66894,8.35048
-94.0,36.25,100.0,4.67153,8.35558
-93.75,36.25,100.0,4.67222,8.35754
-93.5,36.25,100.0,4.67208,8.35788
-93.25,36.25,100.0,4.66497,8.34453
-93.0,36.25,100.0,4.65919,8.33361
-92.75,36.25,100.0,4.65361,8.32289
-92.5,36.25,100.0,4.6445,8.30525
-92.25,36.25,100.0,4.63684,8.29907
-92.0,36.25,100.0,4.6257,8.27736
-91.75,36.25,100.0,4.61852,8.26427
-91.5,36.25,100.0,4.6059,8.23879
-91.25,36.25,100.0,4.60314,8.23344
-91.0,36.25,100.0,4.58712,8.2088
-90.75,36.25,100.0,4.56292,8.16399
-90.5,36.25,100.0,4.54158,8.12339
-90.25,36.25,100.0,4.54063,8.12308
-90.0,36.25,100.0,4.54401,8.13423
-89.75,36.25,100.0,4.53531,8.13175
-89.5,36.25,100.0,4.53847,8.12911
-89.25,36.25,100.0,4.52209,8.09519
-89.0,36.25,100.0,4.52833,8.11
-88.75,36.25,100.0,4.53258,8.10476
-88.5,36.25,100.0,4.56081,8.15475
-88.25,36.25,100.0,4.58247,8.19368
-88.0,36.25,100.0,4.60559,8.23465
-87.75,36.25,100.0,4.61246,8.24851
-87.5,36.25,100.0,4.61989,8.26385
-87.25,36.25,100.0,4.63105,8.28411
-87.0,36.25,100.0,4.63386,8.28952
-86.75,36.25,100.0,4.63287,8.28963
-86.5,36.25,100.0,4.63081,8.28712
-86.25,36.25,100.0,4.64519,8.31046
-86.0,36.25,100.0,4.65656,8.32968
-85.75,36.25,100.0,4.66052,8.33663
-85.5,36.25,100.0,4.66259,8.34132
-85.25,36.25,100.0,4.65482,8.32722
-85.0,36.25,100.0,4.64909,8.31499
-84.75,36.25,100.0,4.64464,8.30814
-84.5,36.25,100.0,4.64023,8.30197
-84.25,36.25,100.0,4.63891,8.30202
-84.0,36.25,100.0,4.63284,8.29407
-83.75,36.25,100.0,4.6188,8.26792
-83.5,36.25,100.0,4.60261,8.23663
-83.25,36.25,100.0,4.61205,8.25117
-83.0,36.25,100.0,4.61227,8.25153
-82.75,36.25,100.0,4.60899,8.24517
-82.5,36.25,100.0,4.6041,8.23619
-82.25,36.25,100.0,4.59883,8.22667
-82.0,36.25,100.0,4.5942,8.21884
-81.75,36.25,100.0,4.57674,8.18555
-81.5,36.25,100.0,4.55833,8.15922
-81.25,36.25,100.0,4.54128,8.11904
-81.0,36.25,100.0,4.53594,8.1209
-80.75,36.25,100.0,4.54138,8.12764
-80.5,36.25,100.0,4.5437,8.12863
-80.25,36.25,100.0,4.55904,8.15958
-80.0,36.25,100.0,4.59403,8.21353
-79.75,36.25,100.0,4.61884,8.26688
-79.5,36.25,100.0,4.62754,8.28119
-79.25,36.25,100.0,4.61814,8.26477
-79.0,36.25,100.0,4.61366,8.25673
-78.75,36.25,100.0,4.60918,8.24774
-78.5,36.25,100.0,4.60785,8.24452
-78.25,36.25,100.0,4.60571,8.24051
-78.0,36.25,100.0,4.60753,8.24449
-77.75,36.25,100.0,4.61007,8.24705
-77.5,36.25,100.0,4.59741,8.22299
-77.25,36.25,100.0,4.58945,8.20888
-77.0,36.25,100.0,4.59993,8.22875
-76.75,36.25,100.0,4.63231,8.28708
-76.5,36.25,100.0,4.66923,8.35412
-76.25,36.25,100.0,4.68442,8.37987
-76.0,36.25,100.0,4.66322,8.34192
-122.0,36.5,100.0,4.25797,7.61653
-121.75,36.5,100.0,4.25709,7.6137
-121.5,36.5,100.0,4.25775,7.61423
-121.25,36.5,100.0,4.24773,7.59705
-121.0,36.5,100.0,4.25221,7.60789
-120.75,36.5,100.0,4.26218,7.62662
-120.5,36.5,100.0,4.2727,7.64541
-120.25,36.5,100.0,4.30854,7.709
-120.0,36.5,100.0,4.32305,7.73453
-119.75,36.5,100.0,4.35996,7.79801
-119.5,36.5,100.0,4.36001,7.79895
-119.25,36.5,100.0,4.34871,7.78051
-119.0,36.5,100.0,4.35224,7.7895
-118.75,36.5,100.0,4.30997,7.70426
-118.5,36.5,100.0,4.27119,7.63854
-118.25,36.5,100.0,4.23503,7.57625
-118.0,36.5,100.0,4.22099,7.55156
-117.75,36.5,100.0,4.21298,7.53522
-117.5,36.5,100.0,4.20536,7.51982
-117.25,36.5,100.0,4.20684,7.52027
-117.0,36.5,100.0,4.21025,7.53652
-116.75,36.5,100.0,4.18572,7.49115
-116.5,36.5,100.0,4.16142,7.44349
-116.25,36.5,100.0,4.14841,7.42073
-116.0,36.5,100.0,4.16445,7.44985
-115.75,36.5,100.0,4.18398,7.48594
-115.5,36.5,100.0,4.20975,7.53173
-115.25,36.5,100.0,4.21788,7.5463
-115.0,36.5,100.0,4.22147,7.55332
-114.75,36.5,100.0,4.22744,7.56382
-114.5,36.5,100.0,4.21654,7.54325
-114.25,36.5,100.0,4.20017,7.51579
-114.0,36.5,100.0,4.18324,7.48637
-113.75,36.5,100.0,4.16461,7.44881
-113.5,36.5,100.0,4.15744,7.44142
-113.25,36.5,100.0,4.14832,7.42306
-113.0,36.5,100.0,4.15656,7.43688
-112.75,36.5,100.0,4.19548,7.50479
-112.5,36.5,100.0,4.23106,7.56501
-112.25,36.5,100.0,4.25394,7.60367
-112.0,36.5,100.0,4.26167,7.61845
-111.75,36.5,100.0,4.27236,7.63993
-111.5,36.5,100.0,4.27745,7.65022
-111.25,36.5,100.0,4.27815,7.65365
-111.0,36.5,100.0,4.27905,7.65555
-110.75,36.5,100.0,4.29627,7.68523
-110.5,36.5,100.0,4.289,7.67011
-110.25,36.5,100.0,4.30269,7.70302
-110.0,36.5,100.0,4.29589,7.68964
-109.75,36.5,100.0,4.30574,7.70624
-109.5,36.5,100.0,4.33968,7.76652
-109.25,36.5,100.0,4.36137,7.80507
-109.0,36.5,100.0,4.37627,7.83039
-108.75,36.5,100.0,4.36073,7.80087
-108.5,36.5,100.0,4.34815,7.77717
-108.25,36.5,100.0,4.29999,7.69477
-108.0,36.5,100.0,4.25541,7.61288
-107.75,36.5,100.0,4.22576,7.55884
-107.5,36.5,100.0,4.21583,7.54045
-107.25,36.5,100.0,4.2117,7.53231
-107.0,36.5,100.0,4.19296,7.49705
-106.75,36.5,100.0,4.16243,7.43753
-106.5,36.5,100.0,4.15929,7.43184
-106.25,36.5,100.0,4.15165,7.41462
-106.0,36.5,100.0,4.15374,7.41792
-105.75,36.5,100.0,4.1669,7.44634
-105.5,36.5,100.0,4.17404,7.46171
-105.25,36.5,100.0,4.17833,7.47016
-105.0,36.5,100.0,4.19958,7.50381
-104.75,36.5,100.0,4.23022,7.57693
-104.5,36.5,100.0,4.25539,7.61778
-104.25,36.5,100.0,4.27117,7.64547
-104.0,36.5,100.0,4.282,7.66521
-103.75,36.5,100.0,4.29865,7.69398
-103.5,36.5,100.0,4.32194,7.73487
-103.25,36.5,100.0,4.35442,7.78881
-103.0,36.5,100.0,4.399,7.87044
-102.75,36.5,100.0,4.42378,7.91468
-102.5,36.5,100.0,4.45691,7.97436
-102.25,36.5,100.0,4.48326,8.02088
-102.0,36.5,100.0,4.52013,8.0876
-101.75,36.5,100.0,4.54021,8.12474
-101.5,36.5,100.0,4.55359,8.151
-101.25,36.5,100.0,4.55821,8.16109
-101.0,36.5,100.0,4.56998,8.17183
-100.75,36.5,100.0,4.56988,8.17425
-100.5,36.5,100.0,4.57394,8.1818
-100.25,36.5,100.0,4.58679,8.20798
-100.0,36.5,100.0,4.60343,8.2375
-99.75,36.5,100.0,4.61339,8.25486
-99.5,36.5,100.0,4.62205,8.27359
-99.25,36.5,100.0,4.63513,8.30008
-99.0,36.5,100.0,4.63362,8.28237
-98.75,36.5,100.0,4.64381,8.31487
-98.5,36.5,100.0,4.64918,8.31801
-98.25,36.5,100.0,4.65134,8.32033
-98.0,36.5,100.0,4.65493,8.32699
-97.75,36.5,100.0,4.66121,8.33913
-97.5,36.5,100.0,4.66528,8.34688
-97.25,36.5,100.0,4.66001,8.33712
-97.0,36.5,100.0,4.65237,8.32279
-96.75,36.5,100.0,4.64982,8.31761
-96.5,36.5,100.0,4.64809,8.31532
-96.25,36.5,100.0,4.64141,8.30391
-96.0,36.5,100.0,4.64576,8.31245
-95.75,36.5,100.0,4.65264,8.32605
-95.5,36.5,100.0,4.67119,8.35801
-95.25,36.5,100.0,4.69443,8.3986
-95.0,36.5,100.0,4.69533,8.40014
-94.75,36.5,100.0,4.6784,8.36968
-94.5,36.5,100.0,4.66686,8.34807
-94.25,36.5,100.0,4.65888,8.33318
-94.0,36.5,100.0,4.66186,8.33932
-93.75,36.5,100.0,4.66634,8.34752
-93.5,36.5,100.0,4.67142,8.35664
-93.25,36.5,100.0,4.67024,8.35399
-93.0,36.5,100.0,4.66858,8.35064
-92.75,36.5,100.0,4.65874,8.33294
-92.5,36.5,100.0,4.64989,8.31682
-92.25,36.5,100.0,4.6343,8.28953
-92.0,36.5,100.0,4.62978,8.2815
-91.75,36.5,100.0,4.62891,8.28066
-91.5,36.5,100.0,4.62319,8.27054
-91.25,36.5,100.0,4.61991,8.26461
-91.0,36.5,100.0,4.60187,8.23147
-90.75,36.5,100.0,4.57276,8.17772
-90.5,36.5,100.0,4.53801,8.12075
-90.25,36.5,100.0,4.53239,8.11329
-90.0,36.5,100.0,4.52954,8.10331
-89.75,36.5,100.0,4.51922,8.09193
-89.5,36.5,100.0,4.52394,8.0839
-89.25,36.5,100.0,4.50732,8.05647
-89.0,36.5,100.0,4.50384,8.05713
-88.75,36.5,100.0,4.50759,8.06543
-88.5,36.5,100.0,4.54076,8.12321
-88.25,36.5,100.0,4.56755,8.1685
-88.0,36.5,100.0,4.5924,8.21124
-87.75,36.5,100.0,4.59885,8.22435
-87.5,36.5,100.0,4.61063,8.2492
-87.25,36.5,100.0,4.62072,8.26808
-87.0,36.5,100.0,4.62033,8.2686
-86.75,36.5,100.0,4.61046,8.25423
-86.5,36.5,100.0,4.61371,8.26178
-86.25,36.5,100.0,4.62315,8.27361
-86.0,36.5,100.0,4.64713,8.31258
-85.75,36.5,100.0,4.65003,8.31758
-85.5,36.5,100.0,4.64582,8.31128
-85.25,36.5,100.0,4.64257,8.30475
-85.0,36.5,100.0,4.6404,8.29862
-84.75,36.5,100.0,4.63777,8.29919
-84.5,36.5,100.0,4.62812,8.28079
-84.25,36.5,100.0,4.62299,8.26976
-84.0,36.5,100.0,4.62334,8.26576
-83.75,36.5,100.0,4.59832,8.22281
